rank,pattern,contains_12,avoids_12
36932,83267415,2436827,476564773
36933,83267451,2426482,476575118
36934,83267514,2432221,476569379
36935,83267541,2426386,476575214
36936,83271456,2431272,476570328
36937,83271465,2431589,476570011
36938,83271546,2431373,476570227
36939,83271564,2431199,476570401
36940,83271645,2430905,476570695
36941,83271654,2425977,476575623
36942,83274156,2436766,476564834
36943,83274165,2436978,476564622
36944,83274516,2436733,476564867
36945,83274561,2426549,476575051
36946,83274615,2440895,476560705
36947,83274651,2430693,476570907
36948,83275146,2441164,476560436
36949,83275164,2440777,476560823
36950,83275416,2436697,476564903
36951,83275461,2430679,476570921
36952,83275614,2432214,476569386
36953,83275641,2426179,476575421
36954,83276145,2432413,476569187
36955,83276154,2431690,476569910
36956,83276415,2436398,476565202
36957,83276451,2426386,476575214
36958,83276514,2431393,476570207
36959,83276541,2420973,476580627
36960,83412567,2421052,476580548
36961,83412576,2421182,476580418
36962,83412657,2421176,476580424
36963,83412675,2421837,476579763
36964,83412756,2421837,476579763
36965,83412765,2421072,476580528
36966,83415267,2430417,476571183
36967,83415276,2430644,476570956
36968,83415627,2436032,476565568
36969,83415672,2431068,476570532
36970,83415726,2441052,476560548
36971,83415762,2432014,476569586
36972,83416257,2439628,476561972
36973,83416275,2440206,476561394
36974,83416527,2436159,476565441
36975,83416572,2432026,476569574
36976,83416725,2437205,476564395
36977,83416752,2432345,476569255
36978,83417256,2436596,476565004
36979,83417265,2436178,476565422
36980,83417526,2441409,476560191
36981,83417562,2432357,476569243
36982,83417625,2437326,476564274
36983,83417652,2431322,476570278
36984,83421567,2420960,476580640
36985,83421576,2421085,476580515
36986,83421657,2421078,476580522
36987,83421675,2421830,476579770
36988,83421756,2421830,476579770
36989,83421765,2420974,476580626
36990,83425167,2430150,476571450
36991,83425176,2430373,476571227
36992,83425617,2430857,476570743
36993,83425671,2425229,476576371
36994,83425716,2435543,476566057
36995,83425761,2426089,476575511
36996,83426157,2435253,476566347
36997,83426175,2436300,476565300
36998,83426517,2431096,476570504
36999,83426571,2426067,476575533
37000,83426715,2432345,476569255
37001,83426751,2427263,476574337
37002,83427156,2432026,476569574
37003,83427165,2431016,476570584
37004,83427516,2436729,476564871
37005,83427561,2427285,476574315
37006,83427615,2432325,476569275
37007,83427651,2425914,476575686
37008,83451267,2421480,476580120
37009,83451276,2421493,476580107
37010,83451627,2430571,476571029
37011,83451672,2430676,476570924
37012,83451726,2435592,476566008
37013,83451762,2431396,476570204
37014,83452167,2421485,476580115
37015,83452176,2421495,476580105
37016,83452617,2430540,476571060
37017,83452671,2426006,476575594
37018,83452716,2431282,476570318
37019,83452761,2426549,476575051
37020,83456127,2420750,476580850
37021,83456172,2424924,476576676
37022,83456217,2420753,476580847
37023,83456271,2424817,476576783
37024,83456712,2410175,476591425
37025,83456721,2410175,476591425
37026,83457126,2430960,476570640
37027,83457162,2435156,476566444
37028,83457216,2431094,476570506
37029,83457261,2434800,476566800
37030,83457612,2420314,476581286
37031,83457621,2420314,476581286
37032,83461257,2435703,476565897
37033,83461275,2436446,476565154
37034,83461527,2440504,476561096
37035,83461572,2440849,476560751
37036,83461725,2440884,476560716
37037,83461752,2441365,476560235
37038,83462157,2436378,476565222
37039,83462175,2436485,476565115
37040,83462517,2439540,476562060
37041,83462571,2439099,476562501
37042,83462715,2441265,476560335
37043,83462751,2440196,476561404
37044,83465127,2426493,476575107
37045,83465172,2431190,476570410
37046,83465217,2426479,476575121
37047,83465271,2430855,476570745
37048,83465712,2420601,476580999
37049,83465721,2420601,476580999
37050,83467125,2431433,476570167
37051,83467152,2436415,476565185
37052,83467215,2431962,476569638
37053,83467251,2435648,476565952
37054,83467512,2425588,476576012
37055,83467521,2425588,476576012
37056,83471256,2432394,476569206
37057,83471265,2432191,476569409
37058,83471526,2441860,476559740
37059,83471562,2437413,476564187
37060,83471625,2441585,476560015
37061,83471652,2436693,476564907
37062,83472156,2432465,476569135
37063,83472165,2432392,476569208
37064,83472516,2441738,476559862
37065,83472561,2436855,476564745
37066,83472615,2440697,476560903
37067,83472651,2435938,476565662
37068,83475126,2436378,476565222
37069,83475162,2440141,476561459
37070,83475216,2436366,476565234
37071,83475261,2440095,476561505
37072,83475612,2425580,476576020
37073,83475621,2425580,476576020
37074,83476125,2432390,476569210
37075,83476152,2436571,476565029
37076,83476215,2432463,476569137
37077,83476251,2436462,476565138
37078,83476512,2421350,476580250
37079,83476521,2421350,476580250
37080,83512467,2430424,476571176
37081,83512476,2430636,476570964
37082,83512647,2439631,476561969
37083,83512674,2436578,476565022
37084,83512746,2440202,476561398
37085,83512764,2436066,476565534
37086,83514267,2434734,476566866
37087,83514276,2434746,476566854
37088,83514627,2444231,476557369
37089,83514672,2440352,476561248
37090,83514726,2445144,476556456
37091,83514762,2440766,476560834
37092,83516247,2440644,476560956
37093,83516274,2440808,476560792
37094,83516427,2444723,476556877
37095,83516472,2445458,476556142
37096,83516724,2440884,476560716
37097,83516742,2441265,476560335
37098,83517246,2440702,476560898
37099,83517264,2445562,476556038
37100,83517426,2446547,476555053
37101,83517462,2445560,476556040
37102,83517624,2441320,476560280
37103,83517642,2440888,476560712
37104,83521467,2434539,476567061
37105,83521476,2434652,476566948
37106,83521647,2439905,476561695
37107,83521674,2436596,476565004
37108,83521746,2440575,476561025
37109,83521764,2435978,476565622
37110,83524167,2430157,476571443
37111,83524176,2430169,476571431
37112,83524617,2434858,476566742
37113,83524671,2429918,476571682
37114,83524716,2436086,476565514
37115,83524761,2430538,476571062
37116,83526147,2444911,476556689
37117,83526174,2445268,476556332
37118,83526417,2439929,476561671
37119,83526471,2438994,476562606
37120,83526714,2441365,476560235
37121,83526741,2440196,476561404
37122,83527146,2445845,476555755
37123,83527164,2445187,476556413
37124,83527416,2445241,476556359
37125,83527461,2439985,476561615
37126,83527614,2441696,476559904
37127,83527641,2440110,476561490
37128,83541267,2426396,476575204
37129,83541276,2426396,476575204
37130,83541627,2435981,476565619
37131,83541672,2432330,476569270
37132,83541726,2436915,476564685
37133,83541762,2432131,476569469
37134,83542167,2425972,476575628
37135,83542176,2425970,476575630
37136,83542617,2435087,476566513
37137,83542671,2430665,476570935
37138,83542716,2435348,476566252
37139,83542761,2430679,476570921
37140,83546127,2426284,476575316
37141,83546172,2430673,476570927
37142,83546217,2426275,476575325
37143,83546271,2430631,476570969
37144,83546712,2420601,476580999
37145,83546721,2420601,476580999
37146,83547126,2432297,476569303
37147,83547162,2436074,476565526
37148,83547216,2432301,476569299
37149,83547261,2435616,476565984
37150,83547612,2420805,476580795
37151,83547621,2420805,476580795
37152,83561247,2431355,476570245
37153,83561274,2436492,476565108
37154,83561427,2440147,476561453
37155,83561472,2441914,476559686
37156,83561724,2435691,476565909
37157,83561742,2441042,476560558
37158,83562147,2436059,476565541
37159,83562174,2436805,476564795
37160,83562417,2435150,476566450
37161,83562471,2435968,476565632
37162,83562714,2441042,476560558
37163,83562741,2436057,476565543
37164,83564127,2430794,476570806
37165,83564172,2436104,476565496
37166,83564217,2430559,476571041
37167,83564271,2435262,476566338
37168,83564712,2429776,476571824
37169,83564721,2429776,476571824
37170,83567124,2425324,476576276
37171,83567142,2434521,476567079
37172,83567214,2430042,476571558
37173,83567241,2429384,476572216
37174,83567412,2425157,476576443
37175,83567421,2425157,476576443
37176,83571246,2435461,476566139
37177,83571264,2441133,476560467
37178,83571426,2445441,476556159
37179,83571462,2445703,476555897
37180,83571624,2445156,476556444
37181,83571642,2445240,476556360
37182,83572146,2440557,476561043
37183,83572164,2441453,476560147
37184,83572416,2444919,476556681
37185,83572461,2439553,476562047
37186,83572614,2445825,476555775
37187,83572641,2444645,476556955
37188,83574126,2440955,476560645
37189,83574162,2444793,476556807
37190,83574216,2440734,476560866
37191,83574261,2444359,476557241
37192,83574612,2429664,476571936
37193,83574621,2429664,476571936
37194,83576124,2430944,476570656
37195,83576142,2436246,476565354
37196,83576214,2431964,476569636
37197,83576241,2435173,476566427
37198,83576412,2430096,476571504
37199,83576421,2430096,476571504
37200,83612457,2436027,476565573
37201,83612475,2441040,476560560
37202,83612547,2436138,476565462
37203,83612574,2441390,476560210
37204,83612745,2437190,476564410
37205,83612754,2437296,476564304
37206,83614257,2444224,476557376
37207,83614275,2445140,476556460
37208,83614527,2441518,476560082
37209,83614572,2442433,476559167
37210,83614725,2446820,476554780
37211,83614752,2446227,476555373
37212,83615247,2444704,476556896
37213,83615274,2446524,476555076
37214,83615427,2436548,476565052
37215,83615472,2441202,476560398
37216,83615724,2446270,476555330
37217,83615742,2445297,476556303
37218,83617245,2440880,476560720
37219,83617254,2441284,476560316
37220,83617425,2446248,476555352
37221,83617452,2441386,476560214
37222,83617524,2446003,476555597
37223,83617542,2441168,476560432
37224,83621457,2436605,476564995
37225,83621475,2441166,476560434
37226,83621547,2435935,476565665
37227,83621574,2441659,476559941
37228,83621745,2437296,476564304
37229,83621754,2437081,476564519
37230,83624157,2444430,476557170
37231,83624175,2444869,476556731
37232,83624517,2439678,476561922
37233,83624571,2439696,476561904
37234,83624715,2446227,476555373
37235,83624751,2444088,476557512
37236,83625147,2440014,476561586
37237,83625174,2445945,476555655
37238,83625417,2436039,476565561
37239,83625471,2435438,476566162
37240,83625714,2445755,476555845
37241,83625741,2444499,476557101
37242,83627145,2441473,476560127
37243,83627154,2441156,476560444
37244,83627415,2446316,476555284
37245,83627451,2440207,476561393
37246,83627514,2445556,476556044
37247,83627541,2440494,476561106
37248,83641257,2440626,476560974
37249,83641275,2440882,476560718
37250,83641527,2444536,476557064
37251,83641572,2446065,476555535
37252,83641725,2446270,476555330
37253,83641752,2445755,476555845
37254,83642157,2440237,476561363
37255,83642175,2440278,476561322
37256,83642517,2444051,476557549
37257,83642571,2444018,476557582
37258,83642715,2445297,476556303
37259,83642751,2444499,476557101
37260,83645127,2430799,476570801
37261,83645172,2436191,476565409
37262,83645217,2430785,476570815
37263,83645271,2435458,476566142
37264,83645712,2429797,476571803
37265,83645721,2429797,476571803
37266,83647125,2440631,476560969
37267,83647152,2444707,476556893
37268,83647215,2440932,476560668
37269,83647251,2443959,476557641
37270,83647512,2429664,476571936
37271,83647521,2429664,476571936
37272,83651247,2436036,476565564
37273,83651274,2437628,476563972
37274,83651427,2440251,476561349
37275,83651472,2441846,476559754
37276,83651724,2441213,476560387
37277,83651742,2442002,476559598
37278,83652147,2436994,476564606
37279,83652174,2437539,476564061
37280,83652417,2439158,476562442
37281,83652471,2439639,476561961
37282,83652714,2442002,476559598
37283,83652741,2441448,476560152
37284,83654127,2426692,476574908
37285,83654172,2431644,476569956
37286,83654217,2426366,476575234
37287,83654271,2430784,476570816
37288,83654712,2421644,476579956
37289,83654721,2421644,476579956
37290,83657124,2431236,476570364
37291,83657142,2436262,476565338
37292,83657214,2431981,476569619
37293,83657241,2435462,476566138
37294,83657412,2430283,476571317
37295,83657421,2430283,476571317
37296,83671245,2431357,476570243
37297,83671254,2431786,476569814
37298,83671425,2440451,476561149
37299,83671452,2436571,476565029
37300,83671524,2440759,476560841
37301,83671542,2436170,476565430
37302,83672145,2432084,476569516
37303,83672154,2431881,476569719
37304,83672415,2440837,476560763
37305,83672451,2435361,476566239
37306,83672514,2440430,476561170
37307,83672541,2435973,476565627
37308,83674125,2436642,476564958
37309,83674152,2440575,476561025
37310,83674215,2436436,476565164
37311,83674251,2440148,476561452
37312,83674512,2425783,476575817
37313,83674521,2425783,476575817
37314,83675124,2431254,476570346
37315,83675142,2435846,476565754
37316,83675214,2431888,476569712
37317,83675241,2435168,476566432
37318,83675412,2425723,476575877
37319,83675421,2425723,476575877
37320,83712456,2430982,476570618
37321,83712465,2431612,476569988
37322,83712546,2431618,476569982
37323,83712564,2431942,476569658
37324,83712645,2431934,476569666
37325,83712654,2430998,476570602
37326,83714256,2440042,476561558
37327,83714265,2440359,476561241
37328,83714526,2442044,476559556
37329,83714562,2436536,476565064
37330,83714625,2445838,476555762
37331,83714652,2437418,476564182
37332,83715246,2445042,476556558
37333,83715264,2445158,476556442
37334,83715426,2440793,476560807
37335,83715462,2437390,476564210
37336,83715624,2441003,476560597
37337,83715642,2436036,476565564
37338,83716245,2440885,476560715
37339,83716254,2440583,476561017
37340,83716425,2444897,476556703
37341,83716452,2436036,476565564
37342,83716524,2440794,476560806
37343,83716542,2430823,476570777
37344,83721456,2431204,476570396
37345,83721465,2431457,476570143
37346,83721546,2431412,476570188
37347,83721564,2431927,476569673
37348,83721645,2431904,476569696
37349,83721654,2430689,476570911
37350,83724156,2440359,476561241
37351,83724165,2440585,476561015
37352,83724516,2440880,476560720
37353,83724561,2434800,476566800
37354,83724615,2445470,476556130
37355,83724651,2436019,476565581
37356,83725146,2444561,476557039
37357,83725164,2445074,476556526
37358,83725416,2441073,476560527
37359,83725461,2435616,476565984
37360,83725614,2441161,476560439
37361,83725641,2435945,476565655
37362,83726145,2440398,476561202
37363,83726154,2435502,476566098
